text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
#Telstra offers 'data guy' a deal that could change the way Australia uses the internet. https://t.co/FEJ2VqA33y https://t.co/cbBctY6i0J,FALSE,0,NA,8/04/2016 10:18,FALSE,NA,7.18382E+17,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",perthnow,0,FALSE,FALSE,NA,NA
Telstra done fked up. I get my neighbours calls and they get mine. Haven't had homephone and internet for a week.. #telstra #mad #annoyed,FALSE,0,NA,8/04/2016 9:52,FALSE,NA,7.18376E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pheonixboii,0,FALSE,FALSE,NA,NA
"#AndroidN on its way yet can't get M on flagship device in #Australia. #Samsung say ask carrier, #Optus #Telstra #Vodafone say ask Samsung",FALSE,0,NA,8/04/2016 9:36,FALSE,NA,7.18372E+17,NA,"<a href=""http://gplus.to/carbonandroid"" rel=""nofollow"">Carbon v2</a>",MarkH05,0,FALSE,FALSE,NA,NA
"Same goes for pricks. It's hard, but I won't even call #telstra pricks. Well i'll try my hardest!",FALSE,0,NA,8/04/2016 9:08,FALSE,NA,7.18365E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KrystleRSky,0,FALSE,FALSE,NA,NA
"RT @onehandclappin1: Telstra, *sigh* #Telstra #TelstraOutage #again #clowns https://t.co/z3IOjdrmr4",FALSE,0,NA,8/04/2016 8:30,FALSE,NA,7.18355E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",MadKiwiinNZ,2,TRUE,FALSE,NA,NA
@Telstra Your service is a disgrace. #TelFraud #TelstraOutage #Telstra,FALSE,1,Telstra,8/04/2016 8:24,FALSE,NA,7.18354E+17,61636429,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UniqueImagesAus,0,FALSE,FALSE,NA,NA
"""Telstra Thanks is rewarding you with a Keith Urban pre-sale"" - Reward? Keith Urban? #Telstra",FALSE,0,NA,8/04/2016 8:23,FALSE,NA,7.18354E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",grantmccall,0,FALSE,FALSE,NA,NA
Thanks everyone in this photo for making today so awesome! :D #lovewhatyoudo #vitagroup #telstra… https://t.co/jI8NKTh16I,FALSE,0,NA,8/04/2016 8:07,FALSE,NA,7.1835E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",ramiatweh,0,FALSE,FALSE,NA,NA
There isn't enough #telstra bandwidth in the lanecove tunnel,FALSE,1,NA,8/04/2016 7:51,FALSE,NA,7.18345E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pdeaudney,0,FALSE,FALSE,NA,NA
#Telstra risks exodus unless it repairs its severed connection with customers https://t.co/ZzIyo9RX9x,FALSE,0,NA,8/04/2016 7:05,FALSE,NA,7.18334E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",nissolution,0,FALSE,FALSE,NA,NA
"https://t.co/a2tzwfmMmd

VoLTE and 1Gbps in Aussie land finally.

#australia #telstra #VoLTE #5g #1Gbps",FALSE,0,NA,8/04/2016 6:56,FALSE,NA,7.18332E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",agentsquirrela,0,FALSE,FALSE,NA,NA
"RT @onehandclappin1: Telstra, *sigh* #Telstra #TelstraOutage #again #clowns https://t.co/z3IOjdrmr4",FALSE,0,NA,8/04/2016 6:54,FALSE,NA,7.18331E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zuelmasterling,2,TRUE,FALSE,NA,NA
"Telstra, *sigh* #Telstra #TelstraOutage #again #clowns https://t.co/z3IOjdrmr4",FALSE,0,NA,8/04/2016 6:34,FALSE,NA,7.18326E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",onehandclappin1,2,FALSE,FALSE,NA,NA
Why go and listen to a man who's #accountant ways &amp; application of change is destroying a once good company #Telstra https://t.co/W5mF1xgcmX,FALSE,0,NA,8/04/2016 6:31,FALSE,NA,7.18325E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",drdmann,0,FALSE,FALSE,NA,NA
#IoT Australia is outpacing the US in IoT adoption: #Telstra CTO https://t.co/Z3F7ZmTVv0 https://t.co/jBkELeH5Nu,FALSE,0,NA,8/04/2016 6:00,FALSE,NA,7.18318E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",IoTdo,0,FALSE,FALSE,NA,NA
#telstra are you listening to your customers?,FALSE,0,NA,8/04/2016 5:24,FALSE,NA,7.18308E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arch7194,0,FALSE,FALSE,NA,NA
Are you listening #telstra?,FALSE,0,NA,8/04/2016 5:23,FALSE,NA,7.18308E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arch7194,0,FALSE,FALSE,NA,NA
Why #telstra does it take another 2 weeks to correct your error so my family has home &amp; Internet today like we ordered 2 weeks ago? #why,FALSE,0,NA,8/04/2016 5:22,FALSE,NA,7.18308E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arch7194,0,FALSE,FALSE,NA,NA
Hey #Telstra I asked for phone &amp; Internet to be connected today. You're now telling me it's another 2 weeks due you your error. #WTF,FALSE,0,NA,8/04/2016 5:16,FALSE,NA,7.18307E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arch7194,0,FALSE,FALSE,NA,NA
#Telstra is on Web9 - https://t.co/dbKWLYh4Um https://t.co/3NCu8rTuY1,FALSE,0,NA,8/04/2016 4:00,FALSE,NA,7.18287E+17,NA,"<a href=""http://web9.co.za"" rel=""nofollow"">Web9 Africa</a>",web9search,0,FALSE,FALSE,NA,NA
Waited all day for @Telstra guess what #noshow..why make appointments and cant keep them ?? #Telstrashit #Telstra #badcustomerservice<ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>,FALSE,0,NA,8/04/2016 3:28,FALSE,NA,7.18279E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JoeYoukana,0,FALSE,FALSE,NA,NA
RT @perthnow: #Telstra offers 'data guy' a deal that could change the way Australia uses the internet. https://t.co/O2aoK8a6WY https://t.co…,FALSE,0,NA,8/04/2016 3:18,FALSE,NA,7.18277E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HernanN_N,3,TRUE,FALSE,NA,NA
#Telstra offers 'data guy' a deal that could change the way Australia uses the internet. https://t.co/O2aoK8a6WY https://t.co/Zx8CSaQ4tS,FALSE,2,NA,8/04/2016 3:15,FALSE,NA,7.18276E+17,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",perthnow,3,FALSE,FALSE,NA,NA
#Telstra mobile test wireless technology with speeds never seen before in this country. https://t.co/mYsHp9sADo  Blow NBN out of the water?,FALSE,1,NA,8/04/2016 3:09,FALSE,NA,7.18275E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",BookingJade,0,FALSE,FALSE,NA,NA
automatic #telstra #data package ticks last day of contract https://t.co/jlCZndId9o,FALSE,0,NA,8/04/2016 3:03,FALSE,NA,7.18273E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",liamellulz,0,FALSE,FALSE,NA,NA
"Sign p/work 31/3
Given date 6/4
Confirmed 7/4
Told 8/4 won't be for at least another 7 days #Telstra #NBNfail #couldntrunpissupinabrewery",FALSE,0,NA,8/04/2016 1:36,FALSE,NA,7.18251E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kev_in_aus,0,FALSE,FALSE,NA,NA
Is #Telstra having issues in Syd CBD?  no one has reception!,FALSE,0,NA,8/04/2016 1:23,FALSE,NA,7.18248E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",katsbud,0,FALSE,FALSE,NA,NA
#telstra should know it's driving customers mad with #telstrair. It completely disrupts my WiFi. Finally eliminated it &amp; no more disruption,FALSE,0,NA,8/04/2016 1:20,FALSE,NA,7.18247E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rozelleview,0,FALSE,FALSE,NA,NA
"RT @Guru0ne: @TawarRazaghi @abcnews @Barnaby_Joyce You didn't need to spend $4000 to open a #Telstra mobile phone base, really! #auspol",FALSE,0,NA,8/04/2016 0:27,FALSE,NA,7.18234E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",DavidRivett1,4,TRUE,FALSE,NA,NA
"RT @Guru0ne: @TawarRazaghi @abcnews @Barnaby_Joyce You didn't need to spend $4000 to open a #Telstra mobile phone base, really! #auspol",FALSE,0,NA,8/04/2016 0:17,FALSE,NA,7.18231E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",devalara44,4,TRUE,FALSE,NA,NA
"RT @Guru0ne: @TawarRazaghi @abcnews @Barnaby_Joyce You didn't need to spend $4000 to open a #Telstra mobile phone base, really! #auspol",FALSE,0,NA,8/04/2016 0:12,FALSE,NA,7.1823E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",apgf2009,4,TRUE,FALSE,NA,NA
"RT @Guru0ne: @TawarRazaghi @abcnews @Barnaby_Joyce You didn't need to spend $4000 to open a #Telstra mobile phone base, really! #auspol",FALSE,0,NA,8/04/2016 0:12,FALSE,NA,7.1823E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fehowarth,4,TRUE,FALSE,NA,NA
Another one. #customerservice #fail #telstra https://t.co/tcKAQGNz22,FALSE,0,NA,8/04/2016 0:09,FALSE,NA,7.18229E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KrystleRSky,0,FALSE,FALSE,NA,NA
"@TawarRazaghi @abcnews @Barnaby_Joyce You didn't need to spend $4000 to open a #Telstra mobile phone base, really! #auspol",FALSE,0,TawarRazaghi,7/04/2016 23:57,FALSE,7.18219E+17,7.18226E+17,22476656,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Guru0ne,4,FALSE,FALSE,NA,NA
#Telstra down again <U+0096> curse of Elop?  #Hackers ? #NBNCo ? https://t.co/ZTqtL3PXFm,FALSE,0,NA,7/04/2016 23:20,FALSE,NA,7.18217E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Cyber_Max_,0,FALSE,FALSE,NA,NA
#greatstuff from #Telstra tech Tony yesterday (pic) &amp; today 2 get internet working Well played sir give him a raise! https://t.co/pCKyWnbCb4,FALSE,0,NA,7/04/2016 23:18,FALSE,NA,7.18216E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",creativejimsez,0,FALSE,FALSE,NA,NA
How many free days of travel would we get if #metrotrains #PTV apologised for outages like #Telstra,FALSE,0,NA,7/04/2016 21:45,FALSE,NA,7.18193E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tblundell,0,FALSE,FALSE,NA,NA
"RT @TitsBootyBar: One Thing https://t.co/4YfFdDGuwU
#fairgofairfax #Telstra #BeAlrightTomorrow #HangoverSongs @xxxpornpix @hughcox69 https:…",FALSE,0,NA,7/04/2016 16:38,FALSE,NA,7.18116E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GHULA2016,6,TRUE,FALSE,NA,NA
RT @iotdevcon: Australia is outpacing the US in #IoT adoption: #Telstra CTO https://t.co/iJBw4XLJ3Y via @ZDNet #internetofthings,FALSE,0,NA,7/04/2016 16:08,FALSE,NA,7.18108E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theocintric,5,TRUE,FALSE,NA,NA
#Telstra  Super taps Willis Towers Watson veteran as CIO https://t.co/3On8tADbzr #superannuation,FALSE,0,NA,7/04/2016 14:21,FALSE,NA,7.18081E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CJordan_PI,0,FALSE,FALSE,NA,NA
"RT @shockresistant2: @josie13211 @kelliekelly23 @schnappskopf
the White Pages and landlines work with no internet #Telstra",FALSE,0,NA,7/04/2016 12:49,FALSE,NA,7.18058E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kelliekelly23,1,TRUE,FALSE,NA,NA
"@josie13211 @kelliekelly23 @schnappskopf
the White Pages and landlines work with no internet #Telstra",FALSE,2,josie13211,7/04/2016 12:48,FALSE,7.18057E+17,7.18058E+17,3421115061,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",shockresistant2,1,FALSE,FALSE,NA,NA
#TelstraOutage  no internet for the next 4 days . family and kids are already pissed off. Thanks #Telstra,FALSE,1,NA,7/04/2016 12:24,FALSE,NA,7.18052E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SubiSubhojitdeb,0,FALSE,FALSE,NA,NA
"#Telstra Register on the do not call register with Telstra. Same evening I get a scam call asking me to pay a fee to ""register""",FALSE,1,NA,7/04/2016 12:14,FALSE,NA,7.18049E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",multistrada4,0,FALSE,FALSE,NA,NA
"Wow @Telstra you put me on hold for 1h 6min! And NO Reply, No Internet at home! Disgusting service! #telstra We should change the provider!",FALSE,1,NA,7/04/2016 11:53,FALSE,NA,7.18044E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iVisivo,0,FALSE,FALSE,NA,NA
RT @iotdevcon: Australia is outpacing the US in #IoT adoption: #Telstra CTO https://t.co/iJBw4XLJ3Y via @ZDNet #internetofthings,FALSE,0,NA,7/04/2016 11:44,FALSE,NA,7.18042E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daniloedu,5,TRUE,FALSE,NA,NA
#Optus keeps heat on #Telstra with #mobile offers - https://t.co/FmHa4LWeUL https://t.co/ZtnOQLCezf,FALSE,0,NA,7/04/2016 11:30,FALSE,NA,7.18038E+17,NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>",SafeMateAU,0,FALSE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 11:28,FALSE,NA,7.18038E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MYCoItaineEe,16,TRUE,FALSE,NA,NA
@Telstra @VinniesCasula I got a call about my plan and was told one thing then I went to #Telstra shop and got another story.,FALSE,0,Telstra,7/04/2016 10:56,FALSE,7.18014E+17,7.1803E+17,61636429,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VinniesCasula,0,FALSE,FALSE,NA,NA
Samsung mobile &amp; Telstra service = Rubbish!!! #overit #samsung #Telstra,FALSE,0,NA,7/04/2016 10:26,FALSE,NA,7.18022E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",whitey_79,0,FALSE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 10:23,FALSE,NA,7.18021E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",h7mundungouspr,16,TRUE,FALSE,NA,NA
#telstra #parentalcontrols  need to know how to set up - telstra advise this advice requires 'platnium support' - porn 1 kids 0,FALSE,0,NA,7/04/2016 10:21,FALSE,NA,7.18021E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",poppyred44,0,FALSE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 9:14,FALSE,NA,7.18004E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KODelawareJRLC,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 9:04,FALSE,NA,7.18001E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Vcnaturalbornjq,16,TRUE,FALSE,NA,NA
"#Telstra, Vodafone make mobile progress #Telstra https://t.co/PVq9NdUcjb",FALSE,0,NA,7/04/2016 9:01,FALSE,NA,7.18001E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",alicesttu,0,FALSE,FALSE,NA,NA
"RT @7NewsSydney: .@Telstra customers complain about slow speeds on free-data day. https://t.co/0RfOZfoXeI @DjuroSen #Telstra #7News
https:/…",FALSE,0,NA,7/04/2016 8:57,FALSE,NA,7.18E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",posi_seulgi,5,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:54,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",heylmbrendo,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:53,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",syahmlkaberi,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:53,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KeenaDeCastr0,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:53,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EuanRitchie4,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:53,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HughesWarwlck,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:53,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rachei_crompton,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:53,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JulletRoseMoore,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:52,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bradDavlson,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:52,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CrEllenWhlte,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:52,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AdSklAUS,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:52,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",burqafofashlon,16,TRUE,FALSE,NA,NA
RT @ilvqld: #sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,0,NA,7/04/2016 8:52,FALSE,NA,7.17999E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jamesh0rton,16,TRUE,FALSE,NA,NA
#sunshinecoast Our #brilliant #Young Minds on Show https://t.co/QtVkO4arWg #Telstra https://t.co/Jvu4KYxfeT,FALSE,12,NA,7/04/2016 8:49,FALSE,NA,7.17998E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ilvqld,16,FALSE,FALSE,NA,NA
RT @lpsuerj: The time has come... Kick off session happening in few hours #Telstra #ConstructNow https://t.co/03rUa7NjF9,FALSE,0,NA,7/04/2016 8:19,FALSE,NA,7.1799E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mektronik,1,TRUE,FALSE,NA,NA
RT @TelecomAsia: Telstra conducting network review after outages. https://t.co/lGGTdLXBur #TelstraOutage #Telstra,FALSE,0,NA,7/04/2016 7:45,FALSE,NA,7.17982E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",adeelkhan77,1,TRUE,FALSE,NA,NA
Telstra conducting network review after outages. https://t.co/lGGTdLXBur #TelstraOutage #Telstra,FALSE,0,NA,7/04/2016 7:22,FALSE,NA,7.17976E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TelecomAsia,1,FALSE,FALSE,NA,NA
Sadly #Australia falling short #NBN fail but we all know this #telstra #optus https://t.co/zXDfYatPpr,FALSE,0,NA,7/04/2016 6:59,FALSE,NA,7.1797E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joelscanlon,0,FALSE,FALSE,NA,NA
"Okay, just spent 1 hour and 11 minutes on the phone to #Telstra trying to make an appointment with a technician. Still no joy. What a joke.",FALSE,0,NA,7/04/2016 6:58,FALSE,NA,7.1797E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DarleyLama,0,FALSE,FALSE,NA,NA
@Prinia  ...telling me I'd have to try another device.  0_o  I did finally get it to play the next day.  #Telstra,FALSE,0,Prinia,7/04/2016 6:49,FALSE,7.17621E+17,7.17967E+17,19443208,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SpeckBella,0,FALSE,FALSE,NA,NA
@Prinia  Got upgraded to ADSL2. Telstra sent me a video explaining how my new bill would look.  Wouldn't open.  Got pop-up ... #Telstra,FALSE,0,Prinia,7/04/2016 6:48,FALSE,7.17621E+17,7.17967E+17,19443208,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SpeckBella,0,FALSE,FALSE,NA,NA
"@Prinia  Think there was slight improvement at 3rd try.  Sounds good, awful visually.  Common to this area, I'm told.  #Telstra #Epping",FALSE,0,Prinia,7/04/2016 6:45,FALSE,7.17621E+17,7.17967E+17,19443208,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SpeckBella,0,FALSE,FALSE,NA,NA
We’re Getting Another Free #Telstra Data Day After Massive... https://t.co/uGXMd7g4S6,FALSE,0,NA,7/04/2016 6:41,FALSE,NA,7.17965E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",alicesttu,0,FALSE,FALSE,NA,NA
The time has come... Kick off session happening in few hours #Telstra #ConstructNow https://t.co/03rUa7NjF9,FALSE,3,NA,7/04/2016 6:36,FALSE,NA,7.17964E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lpsuerj,1,FALSE,FALSE,NA,NA
Telstra conducting network review ... | read: https://t.co/2rRlfub8W0 | #retailexperience #retailnews #telstra https://t.co/2Bn0OS2d2J,FALSE,0,NA,7/04/2016 5:56,FALSE,NA,7.17954E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",DavidBl4ck,0,FALSE,FALSE,NA,NA
Telstra conducting network review ... | read: https://t.co/jLJ8NWFZwI | #retailexperience #retailnews #telstra https://t.co/h49ELiNAg8,FALSE,0,NA,7/04/2016 5:50,FALSE,NA,7.17953E+17,NA,"<a href=""http://www.retailnews.asia"" rel=""nofollow"">RetailNews.asia</a>",retailnewsasia,0,FALSE,FALSE,NA,NA
What is the future of technical Adelaide? https://t.co/HZEXqzVIdp #technology #telecommunications #nbn #telstra #optus #vodafone #tpg,FALSE,0,NA,7/04/2016 5:17,FALSE,NA,7.17944E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AdelaideAdagia,0,FALSE,FALSE,NA,NA
#Telstra CEO wants investors paid for long-term bets #Telstra... https://t.co/FAZ5zn4ubA,FALSE,0,NA,7/04/2016 5:12,FALSE,NA,7.17943E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",alicesttu,0,FALSE,FALSE,NA,NA
RT @iotdevcon: Australia is outpacing the US in #IoT adoption: #Telstra CTO https://t.co/iJBw4XLJ3Y via @ZDNet #internetofthings,FALSE,0,NA,7/04/2016 4:35,FALSE,NA,7.17934E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",blisslogixIT,5,TRUE,FALSE,NA,NA
RT @iotdevcon: Australia is outpacing the US in #IoT adoption: #Telstra CTO https://t.co/iJBw4XLJ3Y via @ZDNet #internetofthings,FALSE,0,NA,7/04/2016 4:25,FALSE,NA,7.17931E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kcarruthers,5,TRUE,FALSE,NA,NA
